algorithm;environment;iteration;seed_count;reward_Mean;reward_StdDev;reward_max_mean;reward_max_Max;evaluation_reward_Mean;evaluation_reward_StdDev;duration_Mean;time_total_Mean;entropy_Mean;steps_trained_Mean;steps_sampled_Mean;reward_StdError;reward_upperErrorBound;reward_lowerErrorBound
PPO;Pendulum-v1_unchanged;97;11;-998,0370133619571;150,95901348296766;-523,8005452656636;-6,444758969859345;;;5,973551555113359;582,0587418079376;2,151461016122054;0,0;388000,0;45,51585513138233;-952,5211582305748;-1043,5528684933395
PPO;Pendulum-v1_unchanged;98;11;-1005,2925752518609;141,93982209378245;-538,5282544544349;-6,444758969859345;;;6,012230244549838;588,0709720524875;2,151461016122054;0,0;392000,0;42,79646660862491;-962,496108643236;-1048,0890418604858
PPO;Pendulum-v1_unchanged;99;11;-988,3478652114416;129,9583807740945;-530,6481177513863;-6,444758969859345;;;5,964429031718861;594,0354010842063;2,151461016122054;0,0;396000,0;39,18392612634622;-949,1639390850953;-1027,5317913377878
PPO;Pendulum-v1_unchanged;100;11;-991,1916698931313;117,1389962344641;-531,578972151845;-6,444758969859345;-999,1753528344415;189,1022269782478;6,075011296705767;600,1104123809121;2,290508305416631;0,0;400000,0;35,31873625714286;-955,8729336359885;-1026,5104061502743
PPO;Pendulum-v1_unchanged;101;11;-983,0856585378219;119,60130164961362;-545,0628372068504;-6,444758969859345;;;6,005373131145131;606,1157855120572;2,290508305416631;0,0;404000,0;36,0611492736257;-947,0245092641962;-1019,1468078114476
PPO;Pendulum-v1_unchanged;102;11;-990,3047305160111;114,19204326002335;-561,0915756401497;-127,2634940149761;;;5,968501177701083;612,0842866897583;2,290508305416631;0,0;408000,0;34,43019650341179;-955,8745340125993;-1024,734927019423
PPO;Pendulum-v1_unchanged;103;11;-1002,8999723647529;96,51165490293853;-560,8983448306421;-129,51632218581963;;;6,004616585644809;618,0889032754031;2,290508305416631;0,0;412000,0;29,09935883721011;-973,8006135275427;-1031,999331201963
PPO;Pendulum-v1_unchanged;104;11;-1012,4520682496642;105,61626566669142;-572,7623523071575;-129,51632218581963;;;6,0943471951918164;624,1832504705949;2,290508305416631;0,0;416000,0;31,844502270446423;-980,6075659792177;-1044,2965705201107
PPO;Pendulum-v1_unchanged;105;11;-1014,1264980212328;122,07089941502122;-570,4438216438411;-129,51632218581963;;;6,002672108736905;630,1859225793319;2,290508305416631;0,0;420000,0;36,80576101643999;-977,3207370047928;-1050,9322590376728
PPO;Pendulum-v1_unchanged;106;11;-1012,6154805799938;125,002609396532;-564,0150479861888;-122,59956381234964;;;5,9899961731650615;636,1759187524968;2,290508305416631;0,0;424000,0;37,689704834877354;-974,9257757451164;-1050,3051854148712
PPO;Pendulum-v1_unchanged;107;11;-1008,2140216737748;130,1126621015188;-570,5965342979157;-122,59956381234964;;;6,005331299521706;642,1812500520186;2,290508305416631;0,0;428000,0;39,23044369682116;-968,9835779769537;-1047,444465370596
PPO;Pendulum-v1_unchanged;108;11;-997,3491981053336;138,3486366723163;-540,3025588787555;-6,359605994366562;;;6,051923968575218;648,2331740205938;2,290508305416631;0,0;432000,0;41,71368346357059;-955,6355146417629;-1039,0628815689042
PPO;Pendulum-v1_unchanged;109;11;-998,7029209906545;143,06656499209237;-521,5606797292543;-6,359605994366562;;;6,178736404939131;654,4119104255329;2,290508305416631;0,0;436000,0;43,13619237488778;-955,5667286157668;-1041,8391133655423
PPO;Pendulum-v1_unchanged;110;11;-1000,2476812950164;135,32034858287682;-523,4779685373401;-6,359605994366562;-994,767888814982;166,26172829634748;6,089678612622348;660,5015890381553;2,6514893960989188;0,0;440000,0;40,80062024995486;-959,4470610450616;-1041,0483015449713
PPO;Pendulum-v1_unchanged;111;11;-1008,8803660977281;130,5348066281806;-523,224254869203;-5,511043875643141;;;6,001052292910489;666,5026413310658;2,6514893960989188;0,0;444000,0;39,3577250606611;-969,522641037067;-1048,2380911583894
PPO;Pendulum-v1_unchanged;112;11;-1010,1630099011924;127,73226568530654;-522,7328859919683;-5,291683174639736;;;5,968634930523959;672,4712762615898;2,6514893960989188;0,0;448000,0;38,51272717274092;-971,6502827284514;-1048,6757370739333
PPO;Pendulum-v1_unchanged;113;11;-1007,7423595068539;139,12174187353642;-547,0326643053211;-4,429922810945083;;;5,990274385972456;678,4615506475621;2,6514893960989188;0,0;452000,0;41,946783452290525;-965,7955760545633;-1049,6891429591444
PPO;Pendulum-v1_unchanged;114;11;-1007,275531424128;129,60842802815253;-567,2348034639787;-4,429922810945083;;;5,96879471432079;684,430345361883;2,6514893960989188;0,0;456000,0;39,078411403378574;-968,1971200207494;-1046,3539428275064
PPO;Pendulum-v1_unchanged;115;11;-994,8247532557805;146,02102653539217;-555,9215042241301;-4,429922810945083;;;5,980067990042946;690,410413351926;2,6514893960989188;0,0;460000,0;44,02699604731139;-950,7977572084691;-1038,8517493030918
PPO;Pendulum-v1_unchanged;116;11;-993,7275393834807;143,42500744330513;-538,7399481795038;-1,6300547467429258;;;5,955364270643755;696,3657776225697;2,6514893960989188;0,0;464000,0;43,244266840306686;-950,483272543174;-1036,9718062237873
PPO;Pendulum-v1_unchanged;117;11;-990,5060356755276;129,83495843116282;-516,8404140905097;-1,6300547467429258;;;5,9728474833748555;702,3386251059445;2,6514893960989188;0,0;468000,0;39,14671288977795;-951,3593227857497;-1029,6527485653055
PPO;Pendulum-v1_unchanged;118;11;-993,6776893779032;116,94391444070126;-502,1370356568319;-1,6300547467429258;;;5,98964675990018;708,3282718658447;2,6514893960989188;0,0;472000,0;35,259916883202784;-958,4177724947004;-1028,937606261106
PPO;Pendulum-v1_unchanged;119;11;-992,3665575235801;148,42188556996214;-519,6353063540247;-1,6300547467429258;;;6,004838705062866;714,3331105709076;2,6514893960989188;0,0;476000,0;44,75088228296626;-947,6156752406139;-1037,1174398065464
PPO;Pendulum-v1_unchanged;120;11;-1000,6231677486827;148,38113107205382;-530,9316807407579;-1,6300547467429258;-1006,186036025283;113,01666348063668;6,070504318584096;720,4036148894917;2,576386354984008;0,0;480000,0;44,73859433950433;-955,8845734091784;-1045,361762088187
PPO;Pendulum-v1_unchanged;121;11;-991,577673698015;146,58447802183545;-536,0961988154327;-5,962565960331459;;;5,973468173633922;726,3770830631256;2,576386354984008;0,0;484000,0;44,19688306259325;-947,3807906354218;-1035,7745567606082
PPO;Pendulum-v1_unchanged;122;11;-999,0753593334294;149,12636661670342;-547,9906322999389;-5,962565960331459;;;6,043698397549716;732,4207814606754;2,576386354984008;0,0;488000,0;44,96329131059877;-954,1120680228307;-1044,0386506440282
PPO;Pendulum-v1_unchanged;123;11;-998,7300914984418;160,63346112922198;-577,5402546527755;-5,962565960331459;;;6,032001755454323;738,4527832161297;2,576386354984008;0,0;492000,0;48,43281084925165;-950,2972806491902;-1047,1629023476935
PPO;Pendulum-v1_unchanged;124;11;-996,6164981698677;145,01986956643643;-580,9344999205509;-7,490967294220878;;;6,017728892239657;744,4705121083693;2,576386354984008;0,0;496000,0;43,72513586346815;-952,8913623063995;-1040,3416340333358
PPO;Pendulum-v1_unchanged;125;11;-992,203510856324;139,80040997488854;-575,3224592940364;-7,490967294220878;;;5,975070281462236;750,4455823898315;2,576386354984008;0,0;500000,0;42,151409584051244;-950,0521012722727;-1034,3549204403753
PPO;Pendulum-v1_unchanged;126;11;-1007,5547520288688;129,9226039775085;-580,727719711126;-6,396532867472429;;;6,082393429496071;756,5279758193276;2,576386354984008;0,0;504000,0;39,17313901630288;-968,3816130125659;-1046,7278910451716
PPO;Pendulum-v1_unchanged;127;11;-1004,2601259155734;133,36655729432061;-571,9937235433487;-6,396532867472429;;;6,036764621734619;762,5647404410622;2,576386354984008;0,0;508000,0;40,21153001151796;-964,0485959040554;-1044,4716559270914
PPO;Pendulum-v1_unchanged;128;11;-1009,8814420143264;120,19108587845848;-575,7996736677709;-6,396532867472429;;;6,010765595869585;768,5755060369319;2,576386354984008;0,0;512000,0;36,23897590947548;-973,6424661048509;-1046,1204179238018
PPO;Pendulum-v1_unchanged;129;11;-1004,3562687558032;107,7920583042092;-554,983181738721;-6,396532867472429;;;6,0098045305772265;774,585310567509;2,576386354984008;0,0;516000,0;32,50052843410681;-971,8557403216963;-1036,85679718991
PPO;Pendulum-v1_unchanged;130;11;-1005,7230039470644;106,38366684396566;-547,4961722693178;-6,396532867472429;-1038,1656726449257;121,67685446511175;6,108082857998935;780,693393425508;2,3157805662906727;0,0;520000,0;32,075882431236934;-973,6471215158275;-1037,7988863783014
PPO;Pendulum-v1_unchanged;131;11;-1000,4970540192655;133,83004500683788;-542,1095490052161;-2,46995695247593;;;6,0278169241818516;786,7212103496898;2,3157805662906727;0,0;524000,0;40,35127681491431;-960,1457772043512;-1040,84833083418
PPO;Pendulum-v1_unchanged;132;11;-991,6450508572821;131,5520762441149;-531,571758635734;-2,46995695247593;;;6,05795786597512;792,779168215665;2,3157805662906727;0,0;528000,0;39,66444339035956;-951,9806074669225;-1031,3094942476416
PPO;Pendulum-v1_unchanged;133;11;-984,9035249680376;131,70657869260535;-534,0989636686289;-2,46995695247593;;;6,012695030732588;798,7918632463975;2,3157805662906727;0,0;532000,0;39,71102763134447;-945,1924973366931;-1024,614552599382
PPO;Pendulum-v1_unchanged;134;11;-992,012849463819;128,8058678690563;-516,8311487634293;-2,46995695247593;;;5,97241852500222;804,7642817713997;2,3157805662906727;0,0;536000,0;38,83643041070493;-953,176419053114;-1030,849279874524
PPO;Pendulum-v1_unchanged;135;11;-1007,9540603295695;121,88582534263114;-514,7459782609269;-2,46995695247593;;;5,978699467398903;810,7429812387986;2,3157805662906727;0,0;540000,0;36,74995908402717;-971,2041012455423;-1044,7040194135966
PPO;Pendulum-v1_unchanged;136;11;-1009,0559502380878;108,22678344862855;-509,04080142231663;-10,508894640363513;;;6,010877565904097;816,7538588047028;2,3157805662906727;0,0;544000,0;32,631602996922446;-976,4243472411654;-1041,6875532350102
PPO;Pendulum-v1_unchanged;137;11;-1011,8024623963121;112,41307075472571;-510,03625241339745;-10,508894640363513;;;6,017723408612338;822,7715822133151;2,3157805662906727;0,0;548000,0;33,89381611137263;-977,9086462849394;-1045,6962785076846
PPO;Pendulum-v1_unchanged;138;11;-1007,5563833302728;124,20476959147524;-498,3975652556639;-10,171643240484482;;;6,011433016170155;828,7830152294853;2,3157805662906727;0,0;552000,0;37,44914708249703;-970,1072362477757;-1045,0055304127698
PPO;Pendulum-v1_unchanged;139;11;-990,6578540433225;138,85840338727667;-505,7835016448602;-10,171643240484482;;;6,106063626029274;834,8890788555145;2,3157805662906727;0,0;556000,0;41,86738391121928;-948,7904701321032;-1032,5252379545418
PPO;Pendulum-v1_unchanged;140;11;-986,136063446739;141,56044902339698;-534,4195124117396;-10,171643240484482;-994,0664009350297;191,222512304713;6,193215716968883;841,0822945724834;3,2451070339524013;0,0;560000,0;42,68208132407639;-943,4539821226625;-1028,8181447708153
PPO;Pendulum-v1_unchanged;141;11;-983,8779053675713;152,16630569277373;-534,5776120305576;-5,796580329832359;;;6,044331073760986;847,1266256462444;3,2451070339524013;0,0;564000,0;45,879867428859214;-937,9980379387121;-1029,7577727964306
PPO;Pendulum-v1_unchanged;142;11;-992,362330212117;155,2569102467477;-535,5010918832581;-5,796580329832359;;;6,006259831515226;853,1328854777596;3,2451070339524013;0,0;568000,0;46,81171976348607;-945,5506104486309;-1039,174049975603
PPO;Pendulum-v1_unchanged;143;11;-1003,1556661153859;134,12151662493983;-547,7896650576057;-5,796580329832359;;;6,015737620267001;859,1486230980266;3,2451070339524013;0,0;572000,0;40,43915881439449;-962,7165073009915;-1043,5948249297803
PPO;Pendulum-v1_unchanged;144;11;-1011,9907502526639;128,40264571901818;-563,1909205431411;-5,796580329832359;;;5,999387827786532;865,1480109258132;3,2451070339524013;0,0;576000,0;38,71485435808339;-973,2758958945806;-1050,7056046107473
PPO;Pendulum-v1_unchanged;145;11;-1002,5834381221653;131,80133529938442;-541,001657090573;-5,796580329832359;;;5,9719014384529805;871,1199123642662;3,2451070339524013;0,0;580000,0;39,73959782326206;-962,8438402989032;-1042,3230359454274
PPO;Pendulum-v1_unchanged;146;11;-1012,1987994843356;130,83060667484;-546,0250118607851;-6,544599576515639;;;6,006509239023382;877,1264216032895;3,2451070339524013;0,0;584000,0;39,446912130455544;-972,7518873538801;-1051,6457116147913
PPO;Pendulum-v1_unchanged;147;11;-1010,4841582428818;133,16471684048386;-547,5464934636916;-6,544599576515639;;;5,981930689378218;883,1083522926677;3,2451070339524013;0,0;588000,0;40,15067282489145;-970,3334854179903;-1050,6348310677733
PPO;Pendulum-v1_unchanged;148;11;-1001,3507489054246;132,50675735948386;-547,9926938173437;-6,544599576515639;;;6,002294388684359;889,1106466813521;3,2451070339524013;0,0;592000,0;39,95229057709745;-961,3984583283271;-1041,303039482522
PPO;Pendulum-v1_unchanged;149;11;-1002,2741263134108;124,22283048175542;-530,8308284614379;-6,544599576515639;;;6,050263058055531;895,1609097394077;3,2451070339524013;0,0;596000,0;37,454592645809676;-964,819533667601;-1039,7287189592205
PPO;Pendulum-v1_unchanged;150;11;-997,3161762760446;133,36144765931192;-542,249899463265;-123,7467238795571;-1007,7907258378532;112,30365294316195;6,2527736100283535;901,4136833494359;2,1787510927837688;0,0;600000,0;40,209989398596186;-957,1061868774484;-1037,5261656746409
PPO;Pendulum-v1_unchanged;151;11;-985,7279956883281;124,44617815149411;-530,1957997871885;-8,751728430989255;;;6,045438051223755;907,4591214006597;2,1787510927837688;0,0;604000,0;37,5219345020209;-948,2060611863071;-1023,249930190349
PPO;Pendulum-v1_unchanged;152;11;-976,2198390844592;117,78021857196165;-527,9118917013157;-8,751728430989255;;;5,978525855324485;913,4376472559842;2,1787510927837688;0,0;608000,0;35,51207206629505;-940,7077670181641;-1011,7319111507543
PPO;Pendulum-v1_unchanged;153;11;-984,0098953770372;113,6412025725254;-527,1054031111227;-8,751728430989255;;;5,982031778855757;919,41967903484;2,1787510927837688;0,0;612000,0;34,264111787076146;-949,7457835899611;-1018,2740071641133
PPO;Pendulum-v1_unchanged;154;11;-985,0590806498308;113,07110525055629;-527,007032286364;-8,751728430989255;;;5,984119415283203;925,4037984501232;2,1787510927837688;0,0;616000,0;34,092220976989054;-950,9668596728417;-1019,1513016268199
PPO;Pendulum-v1_unchanged;155;11;-987,5566042957048;114,73628477009194;-525,3591852504255;-5,6723893674658035;;;5,952395677566528;931,3561941276897;2,1787510927837688;0,0;620000,0;34,594291492887606;-952,9623128028172;-1022,1508957885924
PPO;Pendulum-v1_unchanged;156;11;-994,3208190284021;117,848692797892;-508,70152346422304;-5,6723893674658035;;;5,968864570964467;937,3250586986542;2,1787510927837688;0,0;624000,0;35,53271782222423;-958,7881012061779;-1029,8535368506264
PPO;Pendulum-v1_unchanged;157;11;-1013,1991187671673;120,29245914869614;-534,5201725325188;-5,6723893674658035;;;5,958721962842074;943,2837806614963;2,1787510927837688;0,0;628000,0;36,26954110048908;-976,9295776666783;-1049,4686598676565
PPO;Pendulum-v1_unchanged;158;11;-1013,4796053832965;130,05492666674328;-511,91465523932214;-5,6723893674658035;;;6,009103753349998;949,2928844148463;2,1787510927837688;0,0;632000,0;39,213035808252215;-974,2665695750443;-1052,6926411915488
PPO;Pendulum-v1_unchanged;159;11;-1020,7214300744788;127,46505588147396;-515,4804178665364;-5,6723893674658035;;;6,034209749915383;955,3270941647617;2,1787510927837688;0,0;636000,0;38,43216038550299;-982,2892696889758;-1059,1535904599818
PPO;Pendulum-v1_unchanged;160;11;-1027,8524959713423;118,12905936396692;-525,9280499135001;-129,28627484038597;-1058,7709924653013;92,43018655262824;6,034676920283925;961,3617710850456;2,758096311443665;0,0;640000,0;35,61725152253612;-992,2352444488062;-1063,4697474938785
PPO;Pendulum-v1_unchanged;161;11;-1023,4559474146067;110,01436792467354;-529,2508393118989;-132,49113049478342;;;5,959801197052002;967,3215722820976;2,758096311443665;0,0;644000,0;33,17057999584111;-990,2853674187656;-1056,6265274104478
PPO;Pendulum-v1_unchanged;162;11;-1010,5913987542451;104,52610078586274;-540,4520503242958;-131,36666530250235;;;5,9580183896151455;973,2795906717128;2,758096311443665;0,0;648000,0;31,51580519141631;-979,0755935628288;-1042,1072039456615
PPO;Pendulum-v1_unchanged;163;11;-1009,4286287747717;103,03070689128006;-551,9297399538619;-130,89562877246573;;;5,996237256310203;979,2758279280229;2,758096311443665;0,0;652000,0;31,064926967587308;-978,3637018071844;-1040,493555742359
PPO;Pendulum-v1_unchanged;164;11;-1007,1387450976695;110,18389453068608;-551,4022977114635;-130,89562877246573;;;5,951925559477373;985,2277534875003;2,758096311443665;0,0;656000,0;33,22169419076165;-973,9170509069078;-1040,360439288431
PPO;Pendulum-v1_unchanged;165;11;-1000,5463466782502;122,89973477679025;-542,3080819157138;-130,89562877246573;;;5,9429753260179;991,1707288135182;2,758096311443665;0,0;660000,0;37,05566428080056;-963,4906823974496;-1037,6020109590509
PPO;Pendulum-v1_unchanged;166;11;-1000,8674487696649;134,09667498527833;-557,6740814021352;-130,89562877246573;;;5,985451850024137;997,1561806635423;2,758096311443665;0,0;664000,0;40,43166877821863;-960,4357799914462;-1041,2991175478835
PPO;Pendulum-v1_unchanged;167;11;-1006,913495560917;124,07341205078258;-558,0526739835899;-130,89562877246573;;;5,951452797109431;1003,1076334606518;2,758096311443665;0,0;668000,0;37,409541293782354;-969,5039542671346;-1044,3230368546992
PPO;Pendulum-v1_unchanged;168;11;-1005,7957704421952;133,27510421171942;-536,4830563141949;-131,87824667388895;;;5,984624255787242;1009,092257716439;2,758096311443665;0,0;672000,0;40,183955869617094;-965,6118145725782;-1045,9797263118123
PPO;Pendulum-v1_unchanged;169;11;-1010,4669447445318;133,60980740399876;-530,5352560345258;-131,87824667388895;;;6,009578249671242;1015,1018359661102;2,758096311443665;0,0;676000,0;40,284872679155704;-970,1820720653761;-1050,7518174236875
PPO;Pendulum-v1_unchanged;170;11;-1017,7417958548006;129,57929311677228;-530,416192822505;-131,87824667388895;-1041,8705781621115;201,269652417008;6,095262744209983;1021,1970987103202;2,9767417939928422;0,0;680000,0;39,06962689707416;-978,6721689577264;-1056,8114227518747
PPO;Pendulum-v1_unchanged;171;11;-1016,199360089156;135,13381962423807;-532,8874464359077;-132,71731125698824;;;5,9685916033658115;1027,1656903136861;2,9767417939928422;0,0;684000,0;40,744379652833004;-975,454980436323;-1056,943739741989
PPO;Pendulum-v1_unchanged;172;11;-1018,2535967067673;152,19110751135517;-532,8874464359077;-132,71731125698824;;;5,966458168896762;1033,1321484825828;2,9767417939928422;0,0;688000,0;45,887345458527676;-972,3662512482397;-1064,140942165295
PPO;Pendulum-v1_unchanged;173;11;-1016,5583701825946;146,09496562092272;-577,447872879126;-242,6977086855606;;;5,984858339483088;1039,1170068220658;2,9767417939928422;0,0;692000,0;44,04928952040656;-972,509080662188;-1060,6076597030012
PPO;Pendulum-v1_unchanged;174;11;-1012,1760830239272;141,92811821794137;-561,476587796649;-242,6977086855606;;;6,009791200811213;1045,126798022877;2,9767417939928422;0,0;696000,0;42,79293775728329;-969,3831452666439;-1054,9690207812105
PPO;Pendulum-v1_unchanged;175;11;-1018,9196556407574;138,53034894454143;-567,4820602819734;-138,42940790738476;;;6,0320281115445225;1051,1588261344216;2,9767417939928422;0,0;700000,0;41,76847177509546;-977,1511838656619;-1060,6881274158527
PPO;Pendulum-v1_unchanged;176;11;-1026,047826730145;133,34789349833147;-574,2367266170968;-138,42940790738476;;;5,961080399426547;1057,119906533848;2,9767417939928422;0,0;704000,0;40,205902665294346;-985,8419240648507;-1066,2537293954394
PPO;Pendulum-v1_unchanged;177;11;-1029,5246221890184;114,22550136877604;-574,9257228536894;-138,42940790738476;;;6,0222437815232714;1063,1421503153715;2,9767417939928422;0,0;708000,0;34,44028450276884;-995,0843376862496;-1063,9649066917873
PPO;Pendulum-v1_unchanged;178;11;-1031,692554271794;117,88456036934865;-578,1635509588885;-138,42940790738476;;;6,0445450869473545;1069,1866954023187;2,9767417939928422;0,0;712000,0;35,543532301920855;-996,1490219698732;-1067,2360865737148
PPO;Pendulum-v1_unchanged;179;11;-1032,6697061082914;115,25186771510457;-600,585099991378;-138,42940790738476;;;6,027792735533281;1075,214488137852;2,9767417939928422;0,0;716000,0;34,749745599879724;-997,9199605084117;-1067,4194517081712
PPO;Pendulum-v1_unchanged;180;11;-1027,1807167940729;113,4398801573707;-596,4025700734802;-150,52177952956455;-1047,549442589652;106,58367849422741;6,110232613303444;1081,3247207511556;2,741818161527127;0,0;720000,0;34,2034107949892;-992,9773059990837;-1061,384127589062
PPO;Pendulum-v1_unchanged;181;11;-1021,1448083631466;110,35166617868215;-604,144444807991;-150,52177952956455;;;5,9840782122178515;1087,3087989633734;2,741818161527127;0,0;724000,0;33,27227924593098;-987,8725291172155;-1054,4170876090775
PPO;Pendulum-v1_unchanged;182;11;-1016,343834263728;118,63183662982816;-615,5624598752353;-150,52177952956455;;;5,999339082024314;1093,3081380453978;2,741818161527127;0,0;728000,0;35,76884457198908;-980,5749896917389;-1052,1126788357171
PPO;Pendulum-v1_unchanged;183;11;-1019,0838218049084;108,13504198389874;-614,9366147076123;-150,52177952956455;;;6,002680236643011;1099,3108182820406;2,741818161527127;0,0;732000,0;32,60394190453823;-986,4798799003702;-1051,6877637094467
PPO;Pendulum-v1_unchanged;184;11;-1018,4856592345345;105,7490455454004;-618,666767578119;-150,52177952956455;;;5,995784802870317;1105,306603084911;2,741818161527127;0,0;736000,0;31,88453691020884;-986,6011223243257;-1050,3701961447434
PPO;Pendulum-v1_unchanged;185;11;-1018,6540801104461;108,4522125278817;-619,1899543612187;-255,99494322543092;;;5,972901972857389;1111,2795050577683;2,741818161527127;0,0;740000,0;32,69957242171499;-985,9545076887312;-1051,353652532161
PPO;Pendulum-v1_unchanged;186;11;-1024,011768824245;104,70065212403566;-619,2915246024762;-256,26397726890275;;;5,955371769991788;1117,2348768277602;2,741818161527127;0,0;744000,0;31,568434400086673;-992,4433344241585;-1055,5802032243319
PPO;Pendulum-v1_unchanged;187;11;-1031,0859363764155;102,34004769315365;-610,7438619953168;-256,4972369371857;;;6,067117560993541;1123,3019943887537;2,741818161527127;0,0;748000,0;30,856685384115213;-1000,2292509923003;-1061,9426217605308
PPO;Pendulum-v1_unchanged;188;11;-1031,1132355957104;106,07911939257589;-611,0878101681205;-256,4972369371857;;;6,029674399982799;1129,3316687887366;2,741818161527127;0,0;752000,0;31,984057919680676;-999,1291776760297;-1063,0972935153911
PPO;Pendulum-v1_unchanged;189;11;-1039,4230487944567;107,27429950280457;-611,1934123180902;-256,051707655986;;;6,010571761564775;1135,3422405503013;2,741818161527127;0,0;756000,0;32,34441828172832;-1007,0786305127284;-1071,767467076185
PPO;Pendulum-v1_unchanged;190;11;-1043,352264786456;110,04395038044572;-612,373341020793;-256,051707655986;-1028,6464804652658;172,10238105977226;6,142955931750211;1141,4851964820516;3,187204143815364;0,0;760000,0;33,17949944185689;-1010,1727653445992;-1076,531764228313
PPO;Pendulum-v1_unchanged;191;11;-1048,5292041534276;120,87134176972066;-618,3362711580723;-256,051707655986;;;6,0330704558979384;1147,5182669379494;3,187204143815364;0,0;764000,0;36,444080777906876;-1012,0851233755208;-1084,9732849313345
PPO;Pendulum-v1_unchanged;192;11;-1050,3334178307964;127,10535341369241;-617,6122290714774;-256,051707655986;;;5,986515608700839;1153,5047825466502;3,187204143815364;0,0;768000,0;38,32370601079424;-1012,0097118200022;-1088,6571238415906
PPO;Pendulum-v1_unchanged;193;11;-1049,8497736490754;119,88143384346793;-615,2224858474323;-256,051707655986;;;6,026034246791493;1159,5308167934418;3,187204143815364;0,0;772000,0;36,14561230805423;-1013,7041613410212;-1085,9953859571297
PPO;Pendulum-v1_unchanged;194;11;-1048,5075000950972;119,21566080477858;-623,1234881511597;-257,2984342648635;;;6,002415505322543;1165,5332322987642;3,187204143815364;0,0;776000,0;35,94487418397539;-1012,5626259111218;-1084,4523742790725
PPO;Pendulum-v1_unchanged;195;11;-1042,2564218693703;105,33922342920334;-612,4619498848859;-257,2984342648635;;;5,989137194373391;1171,5223694931376;3,187204143815364;0,0;780000,0;31,76097089291656;-1010,4954509764538;-1074,0173927622868
PPO;Pendulum-v1_unchanged;196;11;-1044,4438127210578;99,50968889842788;-612,9275800934209;-257,2984342648635;;;6,024218320846558;1177,5465878139842;3,187204143815364;0,0;784000,0;30,003300098279947;-1014,4405126227779;-1074,4471128193377
PPO;Pendulum-v1_unchanged;197;11;-1032,903284634427;99,46946781390187;-613,6505965909029;-256,3474989070225;;;6,040444959293712;1183,587032773278;3,187204143815364;0,0;788000,0;29,991172985004134;-1002,912111649423;-1062,8944576194313
PPO;Pendulum-v1_unchanged;198;11;-1035,238427830222;103,38610168799342;-618,8280268340087;-256,3474989070225;;;5,976189483295787;1189,5632222565737;3,187204143815364;0,0;792000,0;31,172082530600292;-1004,0663452996217;-1066,4105103608224
PPO;Pendulum-v1_unchanged;199;11;-1037,5000220678496;103,53690963885673;-611,003075447011;-256,3474989070225;;;5,982015154578469;1195,5452374111521;3,187204143815364;0,0;796000,0;31,217552838638106;-1006,2824692292115;-1068,7175749064877
PPO;Pendulum-v1_unchanged;200;11;-1043,5400448983748;122,12638788182866;-627,710510907603;-256,3474989070225;-968,7780216816966;126,80109132135786;6,102415279908613;1201,6476526910608;3,2823909302918164;0,0;800000,0;36,82249141867566;-1006,7175534796992;-1080,3625363170504
PPO;Pendulum-v1_unchanged;201;11;-1036,060191382302;124,8278861748379;-626,2569543187202;-256,3474989070225;;;5,958399469202215;1207,606052160263;3,2823909302918164;0,0;804000,0;37,637023801375406;-998,4231675809266;-1073,6972151836774
PPO;Pendulum-v1_unchanged;202;11;-1035,2102782597744;124,39175105246677;-611,0896330686986;-256,6648457428869;;;5,961564800956032;1213,567616961219;3,2823909302918164;0,0;808000,0;37,5055241142117;-997,7047541455628;-1072,7158023739862
PPO;Pendulum-v1_unchanged;203;11;-1036,2288562489712;132,10055385804438;-615,6085554979828;-256,5887156133125;;;5,994752363725142;1219,5623693249443;3,2823909302918164;0,0;812000,0;39,82981561320624;-996,3990406357649;-1076,0586718621773
PPO;Pendulum-v1_unchanged;204;11;-1030,8864958605714;137,62389289686055;-597,4738062670524;-256,5887156133125;;;5,95546800440008;1225,5178373293443;3,2823909302918164;0,0;816000,0;41,49516499335856;-989,3913308672128;-1072,3816608539298
PPO;Pendulum-v1_unchanged;205;11;-1042,1471478970284;141,9399244825363;-602,7173802729682;-256,5887156133125;;;5,959897193041715;1231,477734522386;3,2823909302918164;0,0;820000,0;42,79649747999575;-999,3506504170326;-1084,943645377024
PPO;Pendulum-v1_unchanged;206;11;-1051,9251161066402;139,09122925871594;-602,0115658876327;-256,5887156133125;;;5,978177244013006;1237,4559117663991;3,2823909302918164;0,0;824000,0;41,93758355276942;-1009,9875325538708;-1093,8626996594096
PPO;Pendulum-v1_unchanged;207;11;-1057,2760149374458;143,48322856239713;-603,9935837131708;-256,5887156133125;;;5,958025737242266;1243,4139375036414;3,2823909302918164;0,0;828000,0;43,261821168206936;-1014,0141937692389;-1100,5378361056528
PPO;Pendulum-v1_unchanged;208;11;-1062,5455944571129;137,58236450244033;-589,3681693084237;-258,03859680378275;;;6,0074026801369405;1249,4213401837783;3,2823909302918164;0,0;832000,0;41,48264371131876;-1021,0629507457941;-1104,0282381684317
PPO;Pendulum-v1_unchanged;209;11;-1068,3505819912393;141,47869462652955;-590,2740362344184;-256,64632066311873;;;5,9920409159226855;1255,413381099701;3,2823909302918164;0,0;836000,0;42,657431445951744;-1025,6931505452876;-1111,008013437191
